tweet_id,text,airline_sentiment,airline_sentiment_confidence,airline,negativereason,negativereason_confidence,tweet_created,retweet_count,clean_text,label
569888931443052544,"@JetBlue Thank you, but that isn't really responding to my request, is it? You are sending me into a generic environment on your site.",negative,0.6959,Delta,Customer Service Issue,0.6959,2015-02-23 07:58:03 -0800,0,thank you but that isnt really responding to my request is it you are sending me into a generic environment on your site,0
569564610837086209,"@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)",negative,1.0,Virgin America,Cancelled Flight,1.0,2015-02-22 10:29:19 -0800,0,our flight into lga was cancelled flighted were stuck in dallas i called to reschedule told i could get a flight for today,0
568795746721513472,@SouthwestAir flight from BWI to ISP ready to go! Thanks for keeping us warm! #FrigidFriday http://t.co/bfPfW6eyKU,positive,1.0,Southwest,,,2015-02-20 07:34:08 -0800,0,flight from bwi to isp ready to go! thanks for keeping us warm! frigidfriday,2
570129843594997760,@AmericanAir its not weather thats why i said the other people received hotel rooms while the people at the end of the line did not get them,negative,1.0,American,longlines,0.3598,2015-02-23 23:55:21 -0800,0,its not weather thats why i said the other people received hotel rooms while the people at the end of the line did not get them,0
569198480226439168,@USAirways I've been on hold for over 2 1/2 hours - there has to be an easier way to Cancelled Flight/get a refund... 😑😩 http://t.co/Cm4roIypc2,negative,1.0,US Airways,Customer Service Issue,1.0,2015-02-21 10:14:27 -0800,0,ive been on hold for over hours there has to be an easier way to cancelled flightget a refund,0
567846026507390976,@JetBlue understood ... but could I go and put myself on the standby list 5 hours prior to my flight?,negative,0.6363,Delta,Can't Tell,0.3417,2015-02-17 16:40:17 -0800,0,understood but could i go and put myself on the standby list hours prior to my flight,0
568931924166574080,. @united sad that you don't think it is important to resolve your client facing team that behaves disgraceful,negative,1.0,United,Customer Service Issue,1.0,2015-02-20 16:35:15 -0800,0,sad that you dont think it is important to resolve your client facing team that behaves disgraceful,0
567768484612816896,"@SouthwestAir  Tried to DM you, it won't let me as it says you are not following me.",neutral,0.6559,Southwest,,0.0,2015-02-17 11:32:10 -0800,0,tried to dm you it wont let me as it says you are not following me,1
569706638283833344,"@united really needs to get its act together. Really disappointed in our change of flight, delayed flights, etc.",negative,1.0,United,Late Flight,0.3552,2015-02-22 19:53:41 -0800,1,really needs to get its act together really disappointed in our change of flight delayed flights etc,0
569211675108179968,@VirginAmerica Site down? #help,negative,0.6455,Virgin America,Flight Booking Problems,0.3497,2015-02-21 11:06:53 -0800,0,site down help,0
570267066919313408,@AmericanAir we have been advised to turn this issue over to the police due to the sexual assult THANK YOU FOR ALLOWING THAT ON YOUR PLANE!,negative,1.0,American,Bad Flight,0.6721,2015-02-24 09:00:38 -0800,0,we have been advised to turn this issue over to the police due to the sexual assult thank you for allowing that on your plane!,0
569242387878428672,@united flight was Cancelled Flightled due to mechanical issues but when I ask for cab fare they say it was weather and can't help me,negative,1.0,United,Cancelled Flight,1.0,2015-02-21 13:08:55 -0800,0,flight was cancelled flightled due to mechanical issues but when i ask for cab fare they say it was weather and cant help me,0
568995256525398016,"@united to Late Flight now, but in future flights, train staff better to handle emergency situations, and ground staff in Customer Service",negative,1.0,United,Flight Attendant Complaints,0.6776,2015-02-20 20:46:55 -0800,0,to late flight now but in future flights train staff better to handle emergency situations and ground staff in customer service,0
570074833993670657,"@united better train your support staff with appropriate decorum, consider revisiting your terrible ""provide a death certificate' policy",negative,1.0,United,Customer Service Issue,1.0,2015-02-23 20:16:46 -0800,0,better train your support staff with appropriate decorum consider revisiting your terrible provide a death certificate policy,0
569691049116839936,"@AmericanAir Thanks - I note some, but not all, flights are Cancelled Flightled - are only some aircraft/runways working out of DFW today/tomorrow?",negative,0.6337,American,Cancelled Flight,0.6337,2015-02-22 18:51:45 -0800,0,thanks i note some but not all flights are cancelled flightled are only some aircraftrunways working out of dfw todaytomorrow,0
567853497435160577,"@united fair enough, but it stinks to be the passenger on the plane that leaves the gate then sits on the tarmac for an hour before takeoff",negative,1.0,United,Late Flight,0.6559,2015-02-17 17:09:58 -0800,0,fair enough but it stinks to be the passenger on the plane that leaves the gate then sits on the tarmac for an hour before takeoff,0
569083604216623104,@JetBlue Get me out of this 7 degree weather...here we go! #westpalmbeachbound  🌞✈️👸,neutral,0.6526,Delta,,,2015-02-21 02:37:58 -0800,0,get me out of this degree weatherhere we go! westpalmbeachbound,1
570037369841135616,@USAirways @AmericanAir Can you bring guinea pigs in small pet carrier onboard your flights?,positive,0.3709,US Airways,,0.0,2015-02-23 17:47:54 -0800,0,can you bring guinea pigs in small pet carrier onboard your flights,2
568084167390564353,@united My wife and I will be sharing this dreadful experience. Don't pretend UA cares about young girl traveling alone # United Airlines,negative,1.0,United,Can't Tell,0.6508,2015-02-18 08:26:34 -0800,0,my wife and i will be sharing this dreadful experience dont pretend ua cares about young girl traveling alone united airlines,0
568525368572817408,"@VirginAmerica first time flying Virgin, went to #SanFrancisco .Thanks for the smooth ride. Easily my new fav airline!",positive,1.0,Virgin America,,,2015-02-19 13:39:45 -0800,0,first time flying virgin went to sanfrancisco thanks for the smooth ride easily my new fav airline!,2
567883722948763648,@SouthwestAir Finally got through after 3 hours and all set. Thanks.,negative,1.0,Southwest,Late Flight,0.6702,2015-02-17 19:10:04 -0800,0,finally got through after hours and all set thanks,0
568200934507057152,"@JetBlue Thx for the pointer, but Im good with the big monitor.  Any advice on who I should pick to come our of the Western Conf (NBA)?",neutral,0.6676,Delta,,,2015-02-18 16:10:34 -0800,0,thx for the pointer but im good with the big monitor any advice on who i should pick to come our of the western conf nba,1
568846033997803520,@JetBlue Of course U know I would like 2 lay you down in a #BedofRoses as long as they're #mint colored! https://t.co/3QYEzHjGsb #brandmance,positive,1.0,Delta,,,2015-02-20 10:53:57 -0800,0,of course u know i would like lay you down in a bedofroses as long as theyre mint colored! brandmance,2
570015373447159808,@USAirways 1500 characters are not enough to convey the issue. Was directed to emailmailto:customer.relations@usairways.com unmonitored. BAD,negative,1.0,US Airways,Customer Service Issue,1.0,2015-02-23 16:20:30 -0800,0,characters are not enough to convey the issue was directed to emailmailtocustomerrelationscom unmonitored bad,0
569974508435562496,"@AmericanAir no. Booked seat in Dallas, live in Dallas. Real nice that your gate agent had exit row available told me they weren't available",negative,1.0,American,Customer Service Issue,0.6412,2015-02-23 13:38:07 -0800,0,no booked seat in dallas live in dallas real nice that your gate agent had exit row available told me they werent available,0
570303383782989824,.@AmericanAir just disappointed with the Flight Booking Problems process and add’l fees to sit together on a more crowded flight. Not impressed so far :-/.,neutral,1.0,American,,,2015-02-24 11:24:57 -0800,0,just disappointed with the flight booking problems process and addl fees to sit together on a more crowded flight not impressed so far,1
569881888892055552,@AmericanAir I've been calling your 1800 # all morning to change my name for an upcoming trip but am not able to get through. Please advise!,negative,1.0,American,Customer Service Issue,1.0,2015-02-23 07:30:04 -0800,0,ive been calling your all morning to change my name for an upcoming trip but am not able to get through please advise!,0
570280225625362432,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!",negative,0.6598,American,Cancelled Flight,0.6598,2015-02-24 09:52:55 -0800,0,flight out of vegas to dfw cancelled flightled sunday and monday no whammie today!,0
569317626687717376,@USAirways Still waiting for another crew member. #cabinfever,negative,1.0,US Airways,Flight Attendant Complaints,1.0,2015-02-21 18:07:54 -0800,0,still waiting for another crew member cabinfever,0
568548629973209089,"@SouthwestAir my Flt was delayed, scheduled to miss my connection, can I get some help? 8HH4P2",negative,1.0,Southwest,Late Flight,1.0,2015-02-19 15:12:11 -0800,0,my flt was delayed scheduled to miss my connection can i get some help hhp,0
569947331241639936,@JetBlue well duh. My grandfather just got hired as a TSA agent and currently at PWM!,neutral,0.6939,Delta,,,2015-02-23 11:50:07 -0800,0,well duh my grandfather just got hired as a tsa agent and currently at pwm!,1
570275384714862592,@AmericanAir I know. Just a little cold weather humor. :),neutral,1.0,American,,,2015-02-24 09:33:41 -0800,0,i know just a little cold weather humor,1
568807747661266945,@united your customer service is terrible,negative,1.0,United,Customer Service Issue,1.0,2015-02-20 08:21:49 -0800,0,your customer service is terrible,0
568129848910204929,@united Just had the worst experience ever flying with you,negative,1.0,United,Late Flight,0.3557,2015-02-18 11:28:05 -0800,1,just had the worst experience ever flying with you,0
569758956941234176,@USAirways And how do you only have 1 agent at PHX customer service desk when an hour ago the line was over 100 people long?,negative,1.0,US Airways,longlines,0.6579999999999999,2015-02-22 23:21:35 -0800,0,and how do you only have agent at phx customer service desk when an hour ago the line was over people long,0
568895164577685504,@SouthwestAir LACMA on Fairfax.,neutral,1.0,Southwest,,,2015-02-20 14:09:11 -0800,0,lacma on fairfax,1
568608982321012736,@united stuck on Tarmac for the last hour. Can I have a beer?,negative,1.0,United,Late Flight,0.6669,2015-02-19 19:12:00 -0800,0,stuck on tarmac for the last hour can i have a beer,0
568606704566439936,"@USAirways but it's not their fault, because their policy says they at least got us to our destination. Really?",neutral,1.0,US Airways,,,2015-02-19 19:02:57 -0800,0,but its not their fault because their policy says they at least got us to our destination really,1
568632754939805696,@United What's your phone number? Customer service question.,neutral,0.6591,United,,0.0,2015-02-19 20:46:28 -0800,0,whats your phone number customer service question,1
570271904508092416,Just got off the phone @AmericanAir customer service. Only 8 minutes to get my issue resoled. You guys are awesome.,positive,0.6892,American,,0.0,2015-02-24 09:19:51 -0800,0,just got off the phone customer service only minutes to get my issue resoled you guys are awesome,2
568959737544339456,@united truly the WORST day of flying I have ever experienced...,negative,1.0,United,Can't Tell,0.695,2015-02-20 18:25:46 -0800,1,truly the worst day of flying i have ever experienced,0
568553101587832832,"@SouthwestAir nvm, gate said they're holding connections. Thanks for quick response!",positive,0.7065,Southwest,,0.0,2015-02-19 15:29:57 -0800,0,nvm gate said theyre holding connections thanks for quick response!,2
570013961808187393,"@USAirways i have and you have not been able to locate them, its insane. i trust you and PAY you to look after my things and you lost them.",negative,1.0,US Airways,Lost Luggage,1.0,2015-02-23 16:14:53 -0800,1,i have and you have not been able to locate them its insane i trust you and pay you to look after my things and you lost them,0
568997136643309568,@USAirways wonder if this misery is considered a damage in a breach of contract lawsuit #lawyerup,negative,1.0,US Airways,Can't Tell,0.6811,2015-02-20 20:54:23 -0800,0,wonder if this misery is considered a damage in a breach of contract lawsuit lawyerup,0
569870657246404608,"@USAirways i have never been treated so poorly by an airline in my life, as a military family we do alot of flying..",negative,1.0,US Airways,Flight Attendant Complaints,0.6869,2015-02-23 06:45:27 -0800,0,i have never been treated so poorly by an airline in my life as a military family we do alot of flying,0
568566729992847360,@united I will give it a couple more weeks. Thank you.,neutral,0.6742,United,,,2015-02-19 16:24:06 -0800,0,i will give it a couple more weeks thank you,1
568377392420356096,"@SouthwestAir DM sent! Thanks so much for responding! Your response was so timely, I missed it!",positive,1.0,Southwest,,,2015-02-19 03:51:44 -0800,0,dm sent! thanks so much for responding! your response was so timely i missed it!,2
568656507480481792,@united Flt 359 lax to EWR. Your pilot bragged about getting to EWR early only to wait 20 min for a jetway driver. Thanks United!,negative,1.0,United,Bad Flight,0.3507,2015-02-19 22:20:51 -0800,0,flt lax to ewr your pilot bragged about getting to ewr early only to wait min for a jetway driver thanks united!,0
568743141861228544,@JetBlue Has D.C. Thinking About Summer With New Nantucket Service - Broadway World http://t.co/dS22ceeEnj,neutral,1.0,Delta,,,2015-02-20 04:05:06 -0800,0,has dc thinking about summer with new nantucket service broadway world,1
569317718886903809,@united why are there no early morning flights from HNL to anywhere in the continental US? Example- Monday 4/20. Need flight to PHL,neutral,0.6437,United,,0.0,2015-02-21 18:08:16 -0800,0,why are there no early morning flights from hnl to anywhere in the continental us example monday need flight to phl,1
569202691185909760,"@VirginAmerica, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9",positive,0.6575,Virgin America,,,2015-02-21 10:31:11 -0800,0,the only airline based in silicon valley! disruption fcmostinnovative incubator s,2
569525811704934401,@USAirways how is it possible that you don't have a call back service? An automated message telling us to call back Late Flightr is so unhelpful.,negative,1.0,US Airways,Customer Service Issue,1.0,2015-02-22 07:55:09 -0800,0,how is it possible that you dont have a call back service an automated message telling us to call back late flightr is so unhelpful,0
570222239603273729,@AmericanAir don't merge with an airline that ain't ready for prime time and book your elite flyers on it! #NotHappy @USAirways #NeedCoffee,negative,0.6894,American,Can't Tell,0.3611,2015-02-24 06:02:30 -0800,0,dont merge with an airline that aint ready for prime time and book your elite flyers on it! nothappy needcoffee,0
569358195862462464,@SouthwestAir been holding for 1 hour and 10 minutes. To rebook Cancelled Flightlation.You guys need more help!,negative,1.0,Southwest,Customer Service Issue,1.0,2015-02-21 20:49:06 -0800,0,been holding for hour and minutes to rebook cancelled flightlationyou guys need more help!,0
569243807331409920,@JetBlue Hey! Check it out!! It's snowing in Boston. Who could have predicted such a thing?! http://t.co/ufyxXkIsa3,neutral,1.0,Delta,,,2015-02-21 13:14:34 -0800,0,hey! check it out!! its snowing in boston who could have predicted such a thing!,1
569330006985347072,@united had been suffering immensely ever since this merge .. Hopefully I'll never have to fly @united ever again ..,negative,1.0,United,Can't Tell,0.6593,2015-02-21 18:57:05 -0800,0,had been suffering immensely ever since this merge hopefully ill never have to fly ever again,0
569926998824394752,@VirginAmerica I’m having trouble adding this flight my wife booked to my Elevate account. Help? http://t.co/pX8hQOKS3R,negative,1.0,Virgin America,Flight Booking Problems,1.0,2015-02-23 10:29:19 -0800,0,im having trouble adding this flight my wife booked to my elevate account help,0
570291157340704769,@AmericanAir thanks so much!,positive,1.0,American,,,2015-02-24 10:36:22 -0800,0,thanks so much!,2
568595828232863745,@united you know it's bad when you're praying your connecting flight is delayed because of an hour delay on the first flight #JustGetMeHome,negative,1.0,United,Late Flight,1.0,2015-02-19 18:19:44 -0800,0,you know its bad when youre praying your connecting flight is delayed because of an hour delay on the first flight justgetmehome,0
568207527067783168,@JetBlue This is how you have me feeling.... http://t.co/esUu0hiAjM,negative,0.6831,Delta,Can't Tell,0.6831,2015-02-18 16:36:45 -0800,0,this is how you have me feeling,0
568911873438920705,@SouthwestAir I am committed okay please hook me up for #DestinationDragons,neutral,0.6444,Southwest,,,2015-02-20 15:15:35 -0800,0,i am committed okay please hook me up for destinationdragons,1
569907019081228288,@AmericanAir I can't get through to a customer rep to help me out. This is the only option I have got.,negative,1.0,American,Customer Service Issue,1.0,2015-02-23 09:09:56 -0800,0,i cant get through to a customer rep to help me out this is the only option i have got,0
568040818059190273,@USAirways I just checked in online for tomorrow's flight - thought I should get auto upgrade? (Already got the email saying no seats),neutral,0.6551,US Airways,,0.0,2015-02-18 05:34:19 -0800,0,i just checked in online for tomorrows flight thought i should get auto upgrade already got the email saying no seats,1
569835641514692608,"@AmericanAir trying to change my flight and you just hang up on ppl bc call volume is high. That's a joke, right?",negative,1.0,American,Customer Service Issue,0.6733,2015-02-23 04:26:18 -0800,0,trying to change my flight and you just hang up on ppl bc call volume is high thats a joke right,0
567737598115082241,@usairways #crew keeping safety top of mind in CLT. http://t.co/a0YoSJHZMc,positive,0.679,US Airways,,,2015-02-17 09:29:26 -0800,0,crew keeping safety top of mind in clt,2
568929816797323265,@SouthwestAir just do it that easy,neutral,0.6522,Southwest,,0.0,2015-02-20 16:26:53 -0800,1,just do it that easy,1
568905470502670336,@usairways is there not a faster way to get me to Columbia Sc than making me stay in CLT over night after my delayed flight?,negative,0.6806,US Airways,Late Flight,0.6806,2015-02-20 14:50:08 -0800,0,is there not a faster way to get me to columbia sc than making me stay in clt over night after my delayed flight,0
568977430439817216,@JetBlue: DCA to Nantucket - Washington Business Journal http://t.co/ebxC94kFJD,neutral,1.0,Delta,,,2015-02-20 19:36:05 -0800,0,dca to nantucket washington business journal,1
569903840507506688,@united sitting in a plane with no pilot.  Thanks! #waitingonapilot #denver #siouxfalls #whyairtravelsucks,negative,1.0,United,Late Flight,0.3456,2015-02-23 08:57:18 -0800,0,sitting in a plane with no pilot thanks! waitingonapilot denver siouxfalls whyairtravelsucks,0
569263837448269826,@VirginAmerica you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better,negative,1.0,Virgin America,Cancelled Flight,1.0,2015-02-21 14:34:09 -0800,0,you stink flight cancelled flighted from psp to jfk and no notification or ability to rebook disappointed expected better,0
569898995327377408,"@JetBlue Hey friends! Stupid question - Can I split payment methods for a flight purchase? Example: 1/2 debit card, 1/2 BillMeLate Flightr? Thanks!",neutral,0.6771,Delta,,,2015-02-23 08:38:03 -0800,0,hey friends! stupid question can i split payment methods for a flight purchase example debit card billmelate flightr thanks!,1
569600291290656768,@AmericanAir fix the engine of flight AA3031so I don't spend all night in your airport so I can fly home tomorrow,negative,1.0,American,Bad Flight,0.6709999999999999,2015-02-22 12:51:06 -0800,0,fix the engine of flight aaso i dont spend all night in your airport so i can fly home tomorrow,0
569627839374467072,@AmericanAir @NY_NJairports Do you guys teach poor customer service or is it just part of an american dream?,negative,1.0,American,Customer Service Issue,1.0,2015-02-22 14:40:34 -0800,1,do you guys teach poor customer service or is it just part of an american dream,0
567776761510907904,@JetBlue Airways Short Interest Down 3.5% in January (JBLU) - sleekmoney http://t.co/znsUjP86Bv,neutral,0.6503,Delta,,0.0,2015-02-17 12:05:03 -0800,0,airways short interest down in january jblu sleekmoney,1
568011684067078144,@united why haven't you updated that flight 4411 is delayed? Super frustrating,negative,1.0,United,Late Flight,1.0,2015-02-18 03:38:33 -0800,0,why havent you updated that flight is delayed super frustrating,0
569627946459275264,@SouthwestAir thank you!,positive,0.6890000000000001,Southwest,,,2015-02-22 14:41:00 -0800,0,thank you!,2
568608136485056512,@united it's freezing on the gate bridge#waitingforbags#united#EWR,negative,0.6771,United,longlines,0.3537,2015-02-19 19:08:38 -0800,0,its freezing on the gate bridgewaitingforbagsunitedewr,0
569846237865885697,"@united you've been officially displaced by @DeltaAssist for better flight experience, pleasant cabin crew and timeliness. UA 1m switching!",negative,1.0,United,Can't Tell,0.6606,2015-02-23 05:08:24 -0800,0,youve been officially displaced by for better flight experience pleasant cabin crew and timeliness ua m switching!,0
568964227366387713,@USAirways you can thank supervisor Jeanine and her coworkers for the excellent customer service they provided,positive,1.0,US Airways,,,2015-02-20 18:43:37 -0800,0,you can thank supervisor jeanine and her coworkers for the excellent customer service they provided,2
569470098534207489,"@united are you looking for European Flight attendants for Paris or Frankfurt?

Best, 

Fabrice",neutral,0.6876,United,,0.0,2015-02-22 04:13:46 -0800,0,are you looking for european flight attendants for paris or frankfurt best fabrice,1
568974423358726144,@SouthwestAir flight to San Diego is delayed per usual.. take me home!,negative,1.0,Southwest,Late Flight,1.0,2015-02-20 19:24:08 -0800,0,flight to san diego is delayed per usual take me home!,0
568954046700064768,@united second time flying into Houston and 45+ mins waiting for luggage at baggage. Typical? Still waiting..,negative,1.0,United,Lost Luggage,0.6714,2015-02-20 18:03:10 -0800,1,second time flying into houston and mins waiting for luggage at baggage typical still waiting,0
569915941192015872,"@VirginAmerica ""You down with RNP?"" ""Yeah you know me!""",neutral,1.0,Virgin America,,,2015-02-23 09:45:23 -0800,0,you down with rnp yeah you know me!,1
568173151798108161,"@USAirways that's understandable, my issue is with creating a new flight without the personnel to do it...I changed my plans to accommodate",negative,0.7012,US Airways,Cancelled Flight,0.3582,2015-02-18 14:20:10 -0800,0,thats understandable my issue is with creating a new flight without the personnel to do iti changed my plans to accommodate,0
569551374867939328,@USAirways Uh yeah. Flight boarded &amp; now 1 hr Late Flightr we still sit. Update on 4435 to DCA?,negative,1.0,US Airways,Late Flight,1.0,2015-02-22 09:36:44 -0800,0,uh yeah flight boarded amp now hr late flightr we still sit update on to dca,0
568177152924860416,@JetBlue to allow payment by #Apple Pay - Patriarc http://t.co/bdUaUZFhW2,neutral,1.0,Delta,,,2015-02-18 14:36:04 -0800,0,to allow payment by apple pay patriarc,1
568579880046227457,"@VirginAmerica Many Thanks for the Follow.
#ourprincess #freyasfund #USA #Bandie 
Looking for Any Help😍
💗🇬🇧💗🇺🇸💗
🎀🌏🎀 http://t.co/UJfS9Zi6kd",neutral,0.6703,Virgin America,,,2015-02-19 17:16:21 -0800,1,many thanks for the follow ourprincess freyasfund usa bandie looking for any help,1
569228412159721473,@JetBlue I have an email that says I have to sign on to the travel bank?  How do I that?,neutral,0.6669,Delta,,0.0,2015-02-21 12:13:23 -0800,0,i have an email that says i have to sign on to the travel bank how do i that,1
569929507945234433,@JetBlue my family and I are excited to see you too😊😊,positive,1.0,Delta,,,2015-02-23 10:39:18 -0800,0,my family and i are excited to see you too,2
569531018643955712,@SouthwestAir flying flight 3130 tonight at 7:20 from PBI- I have boarding position C-42. Is it overbooked? Really don't want to be bumped!,neutral,1.0,Southwest,,,2015-02-22 08:15:50 -0800,0,flying flight tonight at from pbi i have boarding position c is it overbooked really dont want to be bumped!,1
568271533782622209,@united @staralliance how can I book reward travel in August?? Everything is blacked out.,negative,1.0,United,Flight Booking Problems,0.6939,2015-02-18 20:51:06 -0800,0,how can i book reward travel in august everything is blacked out,0
569531274991239168,"@united as if a 4 hour maintenance delay wasn't enuf, u charge me $25/bag as a global service platinum mbr. Get ur shit together",negative,1.0,United,Late Flight,1.0,2015-02-22 08:16:51 -0800,0,as if a hour maintenance delay wasnt enuf u charge me bag as a global service platinum mbr get ur shit together,0
568239444500865025,"@united Okay, thank you for your help :)",positive,1.0,United,,,2015-02-18 18:43:35 -0800,0,okay thank you for your help,2
569330782537437184,@JetBlue thanks for bringing my son home to me.,positive,1.0,Delta,,,2015-02-21 19:00:10 -0800,0,thanks for bringing my son home to me,2
569978187465166848,"@USAirways thanks for the reply. On a good note, the pilot nailed the landing. Seriously. Kudos.",positive,1.0,US Airways,,,2015-02-23 13:52:44 -0800,0,thanks for the reply on a good note the pilot nailed the landing seriously kudos,2
568782673587658752,@USAirways it would be nice to just pull up to the gate. Still sitting here,negative,1.0,US Airways,Late Flight,0.6645,2015-02-20 06:42:11 -0800,0,it would be nice to just pull up to the gate still sitting here,0
569587686496825344,@AmericanAir thank you we got on a different flight to Chicago.,positive,0.3487,American,,0.0,2015-02-22 12:01:01 -0800,0,thank you we got on a different flight to chicago,2
568849007641911296,@united I booked and paid for a flight to get me to Denver at a specific time for a meeting. You failed... It wasn't caused by weather,negative,1.0,United,Late Flight,0.3763,2015-02-20 11:05:46 -0800,1,i booked and paid for a flight to get me to denver at a specific time for a meeting you failed it wasnt caused by weather,0
568471991889612800,@USAirways they finally answered. They were rude and didn't help me at all.,negative,1.0,US Airways,Customer Service Issue,1.0,2015-02-19 10:07:39 -0800,0,they finally answered they were rude and didnt help me at all,0
569558713079443456,"@united hi yes need a free hotel stay in Honalulu due to 4 hour delayUA53, since we will miss our second flight to Kauai",negative,1.0,United,Late Flight,1.0,2015-02-22 10:05:53 -0800,0,hi yes need a free hotel stay in honalulu due to hour delayua since we will miss our second flight to kauai,0
570027031326535680,@AmericanAir I need assistance reFlight Booking Problems a flight from dfw to lit,negative,0.7038,American,Flight Booking Problems,0.3613,2015-02-23 17:06:49 -0800,0,i need assistance reflight booking problems a flight from dfw to lit,0
570063451143462913,@AmericanAir I've just received the ticket. Thank you for your help,positive,1.0,American,,,2015-02-23 19:31:32 -0800,0,ive just received the ticket thank you for your help,2
569865823415902208,@USAirways can you add my KTN to an existing reservation?,neutral,1.0,US Airways,,,2015-02-23 06:26:14 -0800,0,can you add my ktn to an existing reservation,1
568269180153274368,@SouthwestAir my PR class would luv to know who's in charge of your Twitter. How many people write your tweets? #gracias,neutral,1.0,Southwest,,,2015-02-18 20:41:45 -0800,0,my pr class would luv to know whos in charge of your twitter how many people write your tweets gracias,1
569716908787933184,@USAirways give us no information and an attitude.,negative,1.0,US Airways,Customer Service Issue,1.0,2015-02-22 20:34:30 -0800,0,give us no information and an attitude,0
569954393216454656,You don't have to do this “@JetBlue: Our fleet's on fleek. http://t.co/iZfofgjzUi”,neutral,1.0,Delta,,,2015-02-23 12:18:11 -0800,0,you dont have to do this our fleets on fleek,1
569741221783957504,"@VirginAmerica And now the flight Flight Booking Problems site is totally down. Folks, what is the problem?",negative,1.0,Virgin America,Flight Booking Problems,0.6767,2015-02-22 22:11:07 -0800,0,and now the flight flight booking problems site is totally down folks what is the problem,0
568188639412400128,@JetBlue my daughter's college game in Denver.  Only one set of parents will be there 😢😢😢,neutral,0.6913,Delta,,0.0,2015-02-18 15:21:42 -0800,0,my daughters college game in denver only one set of parents will be there,1
568972136322375680,@united thank you.,positive,0.6749,United,,,2015-02-20 19:15:02 -0800,0,thank you,2
570060997907447810,@united After our unscheduled refueling stop and missing 2 connecting flights we r home n looking 4ward to our bed and a big PB&amp;J sandwich.,negative,0.7,United,Late Flight,0.7,2015-02-23 19:21:47 -0800,0,after our unscheduled refueling stop and missing connecting flights we r home n looking ward to our bed and a big pbampj sandwich,0
570300915418320897,"@AmericanAir You are jumping the gun and Cancelled Flighting flights that could've made it before the snow. Now, more Cancelled Flightlations. It's ridiculous.",negative,1.0,American,Cancelled Flight,1.0,2015-02-24 11:15:08 -0800,0,you are jumping the gun and cancelled flighting flights that couldve made it before the snow now more cancelled flightlations its ridiculous,0
569575679722786816,@VirginAmerica is your website ever coming back online?,neutral,1.0,Virgin America,,,2015-02-22 11:13:18 -0800,0,is your website ever coming back online,1
567822780135124992,@SouthwestAir very poor customer service thru out each of my cxl flights😔 I should've flew @Delta,negative,1.0,Southwest,Customer Service Issue,1.0,2015-02-17 15:07:55 -0800,4,very poor customer service thru out each of my cxl flights i shouldve flew,0
569895618866315264,"@AmericanAir @united week is going to make up for anything, or put me at ease.  You should be asking me how you can fix things, how to...",negative,1.0,American,Customer Service Issue,0.3605,2015-02-23 08:24:38 -0800,0,week is going to make up for anything or put me at ease you should be asking me how you can fix things how to,0
568775130505207809,"@JetBlue Inconvenience is an understatement. More like torture. Clearly going down the wrong path, JetBlue.",negative,1.0,Delta,Can't Tell,1.0,2015-02-20 06:12:13 -0800,0,inconvenience is an understatement more like torture clearly going down the wrong path jetblue,0
568558484653883392,@JetBlue Been a member since 2007. Looking to travel next week 2/24-2/27. Couldn't book right away due to all the snow; I'm in BOS.,negative,0.6477,Delta,Can't Tell,0.3295,2015-02-19 15:51:20 -0800,0,been a member since looking to travel next week couldnt book right away due to all the snow im in bos,0
568456895515607040,@united Airlines is changing #mileageplus program March 1 http://t.co/4ojE523PTw,neutral,0.6525,United,,0.0,2015-02-19 09:07:39 -0800,0,airlines is changing mileageplus program march,1
569638419384528897,"@united that's what you have said for years, you are losing customers!!!!!!",negative,1.0,United,Can't Tell,0.3384,2015-02-22 15:22:37 -0800,1,thats what you have said for years you are losing customers!!!!!!,0
569548355489148928,@USAirways just informed of three hour delay. Pick up the phone and get me on another flight!,negative,1.0,US Airways,Late Flight,1.0,2015-02-22 09:24:44 -0800,0,just informed of three hour delay pick up the phone and get me on another flight!,0
570239297456091136,@JetBlue just leave certain things to the kids.,neutral,0.6623,Delta,,0.0,2015-02-24 07:10:17 -0800,0,just leave certain things to the kids,1
567822548545859587,@united well perhaps you could highlight where that is stated.  We travel between Canada &amp; USA on United with only Nexus,negative,0.6907,United,Can't Tell,0.6907,2015-02-17 15:06:59 -0800,0,well perhaps you could highlight where that is stated we travel between canada amp usa on united with only nexus,0
569414739694104576,@usairways we've been on hold for 2 hours trying to reschedule our Cancelled Flightled flight. Can anyone out there please help us?,negative,1.0,US Airways,Customer Service Issue,0.6705,2015-02-22 00:33:47 -0800,0,weve been on hold for hours trying to reschedule our cancelled flightled flight can anyone out there please help us,0
569667782910058496,@AmericanAir @cyncyn661 Are you now flying 763s to Madrid from JFK or is this DFW/ORD? Huge !!,neutral,1.0,American,,,2015-02-22 17:19:18 -0800,0,are you now flying s to madrid from jfk or is this dfword huge !!,1
